,match_id,victor_team,radiant_team,dire_team
3089,5067556100,Radiant,37-7-38-50-99,77-17-27-60-9
3090,5052086914,Radiant,46-29-106-86-111,8-68-7-96-52
3091,5058865047,Dire,27-72-25-96-79,41-74-38-86-90
3092,5056162914,Radiant,89-74-58-106-90,101-42-114-25-102
3093,5058931598,Dire,9-8-25-79-23,86-50-60-83-12
3094,5062335442,Dire,119-102-121-23-8,72-43-90-60-5
3095,5063962335,Dire,74-54-84-23-16,3-46-72-79-96
3096,5071460645,Radiant,90-7-23-42-101,79-19-41-74-62
3097,5087381358,Dire,60-64-83-106-38,46-90-96-86-41
3098,5075485738,Dire,19-30-74-8-90,101-45-83-6-38
3099,5062434517,Dire,79-10-19-102-13,46-5-57-72-120
3100,5087916406,Radiant,121-106-41-86-57,31-25-73-38-97
3101,5058007074,Radiant,103-4-72-86-16,96-19-41-79-30
3102,5058246572,Dire,106-25-97-31-73,60-49-53-9-66
3103,5058268816,Dire,106-98-3-27-57,81-23-64-102-5
3104,5058537813,Radiant,121-52-60-18-76,107-46-98-90-67
3105,5076667808,Radiant,86-16-77-84-4,5-72-1-14-119
3106,5071675676,Radiant,85-46-106-16-86,10-7-2-25-3
3107,5071667963,Dire,9-68-41-19-108,90-49-101-89-99
3108,5057793436,Radiant,84-40-22-51-10,79-17-101-72-16
3109,5071383523,Radiant,7-106-113-79-111,68-86-17-16-42
3110,5074254406,Dire,5-76-50-120-89,19-17-104-83-54
3111,5052789572,Radiant,70-76-121-96-84,26-36-74-95-85
3112,5059735343,Dire,16-12-85-22-13,50-84-3-72-19
3113,5055571889,Radiant,90-25-7-12-74,66-16-86-89-43
3114,5057306239,Radiant,82-106-5-38-121,85-76-26-8-96
3115,5078548989,Radiant,85-25-41-19-65,90-58-13-45-72
3116,5083191641,Radiant,41-25-51-50-79,75-19-23-67-52
3117,5052011482,Radiant,86-54-52-66-29,83-121-25-72-96
3118,5083114155,Dire,72-23-112-39-86,102-54-111-97-114
3119,5061462587,Radiant,72-50-29-83-27,101-77-106-64-62
3120,5056151322,Dire,66-7-25-109-60,85-61-63-23-119
3121,5080686872,Radiant,64-25-73-104-27,67-85-53-52-7
3122,5074300430,Radiant,52-103-16-72-79,7-86-37-4-15
3123,5089021701,Radiant,110-72-79-46-38,68-41-19-86-35
3124,5081891058,Dire,101-106-120-85-4,90-12-74-9-57
3125,5057872619,Radiant,13-84-23-35-41,3-15-57-9-8
3126,5075524186,Dire,22-104-75-52-83,102-106-61-25-64
3127,5077926649,Radiant,92-6-9-102-20,28-50-120-39-53
3128,5056314780,Dire,25-106-84-58-114,52-86-16-85-73
3129,5057884247,Radiant,52-5-60-79-93,87-43-81-16-9
3130,5058661206,Dire,37-96-86-40-35,63-25-43-7-83
3131,5090417166,Radiant,65-19-64-41-22,83-72-104-90-15
3132,5070048157,Dire,72-102-86-13-85,103-53-50-106-46
3133,5091330276,Radiant,60-121-72-31-78,111-50-25-102-73
3134,5057764168,Dire,66-86-34-96-4,79-67-19-112-99
3135,5076597076,Radiant,4-86-36-74-16,94-2-25-13-75
3136,5090392386,Radiant,40-76-86-81-90,9-84-7-22-10
3137,5058736088,Dire,67-25-19-9-31,96-37-106-86-46
3138,5073023898,Radiant,90-121-97-4-106,74-2-84-23-8
3139,5080497767,Dire,72-83-13-106-84,64-86-102-41-43
3140,5082128589,Radiant,106-66-93-112-16,104-41-9-90-17
3141,5080345905,Radiant,52-102-79-13-72,37-29-106-9-76
3142,5062552531,Radiant,9-93-46-79-16,85-25-7-4-72
3143,5089154008,Radiant,22-2-41-79-52,19-105-90-61-99
3144,5073173359,Dire,85-45-89-84-16,104-102-48-52-91
3145,5075784996,Dire,64-53-19-10-7,77-49-50-99-90
3146,5072747983,Dire,9-3-51-17-6,81-22-38-7-90
3147,5074695385,Dire,25-1-7-100-79,9-84-97-19-8
3148,5093366380,Dire,69-110-121-42-21,60-9-72-50-76
3149,5055009887,Dire,25-54-46-29-84,86-96-8-35-87
3150,5055008033,Dire,22-106-23-90-86,79-102-52-12-49
3151,5057808195,Radiant,114-103-104-75-86,112-106-110-41-2
3152,5091289041,Radiant,60-33-73-90-38,31-98-9-57-8
3153,5065613910,Dire,121-54-87-114-60,90-106-12-86-28
3154,5055822905,Radiant,86-76-108-84-72,7-10-74-90-57
3155,5080572115,Dire,23-64-109-2-5,41-85-27-21-50
3156,5093934932,Radiant,90-41-86-46-16,43-72-25-104-66
3157,5067843400,Radiant,79-74-29-25-95,72-46-2-101-84
3158,5055871971,Radiant,18-75-47-29-84,36-99-87-7-81
3159,5095167025,Radiant,100-12-59-108-5,64-8-47-66-38
3160,5055769327,Dire,39-89-86-96-64,84-76-9-8-14
3161,5060888811,Dire,72-25-96-84-17,52-9-112-54-57
3162,5083061038,Radiant,44-2-84-106-83,98-41-58-66-19
3163,5076661527,Dire,90-99-11-27-57,85-43-72-104-74
3164,5074387447,Radiant,50-4-64-77-53,22-120-84-37-12
3165,5069338958,Dire,50-89-29-25-84,86-73-38-97-106
3166,5083054064,Dire,96-13-67-86-37,22-41-2-101-31
3167,5086937612,Radiant,90-13-81-25-38,41-101-79-60-22
3168,5068358253,Radiant,121-19-52-73-53,72-18-33-16-85
3169,5090382627,Radiant,100-31-52-41-46,28-101-111-95-23
3170,5078137559,Dire,31-13-8-82-107,97-41-23-74-52
3171,5081601739,Dire,90-106-35-96-86,121-22-8-52-84
3172,5070094801,Dire,90-62-107-99-106,72-93-86-87-57
3173,5067443252,Radiant,9-83-96-99-45,86-28-37-18-76
3174,5052982695,Radiant,16-111-40-93-25,37-102-54-74-69
3175,5084265282,Radiant,89-72-107-50-103,19-40-31-61-77
3176,5070276655,Radiant,96-11-72-3-86,12-15-60-5-87
3177,5070573051,Radiant,76-66-10-27-16,106-99-19-45-26
3178,5092392019,Radiant,85-60-19-72-5,121-17-86-93-57
3179,5072015071,Dire,27-44-23-11-85,22-41-2-64-84
3180,5057790824,Radiant,25-104-3-54-16,8-61-86-85-31
3181,5057682440,Radiant,85-54-25-16-65,81-96-66-86-23
3182,5076763598,Radiant,9-64-23-47-81,111-43-72-98-100
3183,5058174630,Radiant,43-66-60-121-14,96-110-25-86-41
3184,5087733316,Dire,74-114-104-103-72,79-107-2-4-46
3185,5072857222,Dire,86-72-60-79-1,9-15-47-84-17
3186,5052218477,Dire,86-34-89-37-60,15-84-52-95-111
3187,5075708089,Radiant,9-29-66-46-40,15-96-79-48-85
3188,5080869300,Dire,79-52-8-86-108,84-93-9-39-19
3189,5085538528,Dire,67-102-66-83-106,89-9-47-87-16
3190,5081024533,Dire,112-45-86-49-2,31-74-8-83-97
3191,5065690439,Dire,5-73-52-84-119,86-72-7-37-74
3192,5088531896,Radiant,74-41-25-86-23,50-27-72-102-84
3193,5052081590,Dire,95-9-17-104-84,92-72-99-90-30
3194,5057933901,Radiant,3-49-14-121-72,102-41-106-101-19
3195,5074192817,Radiant,79-73-60-90-52,72-74-51-22-84
3196,5085875637,Radiant,9-112-52-7-67,3-15-81-21-101
3197,5090449783,Radiant,72-15-9-23-13,97-102-90-106-95
3198,5085848568,Dire,8-46-112-51-52,9-41-76-65-90
3199,5057770540,Dire,84-99-9-86-106,90-46-60-33-12
3200,5072832905,Radiant,9-23-31-47-72,82-84-29-48-36
3201,5071505485,Dire,83-108-72-86-98,93-66-57-23-52
3202,5095205352,Radiant,21-108-52-66-41,25-19-45-75-104
3203,5070195172,Radiant,84-51-106-22-54,72-87-104-39-25
3204,5076163973,Radiant,4-20-92-108-50,106-60-54-121-26
3205,5066837600,Dire,7-121-76-5-41,46-112-16-106-25
3206,5054265394,Dire,114-29-87-84-21,7-65-68-50-10
3207,5066303003,Radiant,85-106-72-86-60,26-102-112-94-52
3208,5088982125,Dire,41-45-57-27-84,29-35-9-52-79
3209,5088276912,Dire,90-25-49-93-84,121-106-72-7-65
3210,5056526686,Radiant,36-97-87-41-23,90-45-72-102-7
3211,5081864565,Dire,19-86-83-72-39,37-76-101-84-89
3212,5081978664,Dire,90-42-74-25-23,52-111-4-100-46
3213,5062606664,Radiant,86-44-106-97-16,3-107-57-72-7
3214,5053924668,Radiant,42-46-27-16-66,64-52-9-45-48
3215,5057099866,Radiant,85-28-106-52-86,9-11-16-79-89
3216,5060631753,Radiant,66-104-73-19-121,72-84-7-76-79
3217,5057396349,Radiant,41-74-2-25-79,62-23-72-86-66
3218,5060190446,Radiant,84-98-72-102-86,111-19-95-104-110
3219,5074508462,Dire,41-68-74-64-96,89-16-106-84-86
3220,5086771249,Dire,30-43-41-99-97,57-9-90-42-25
3221,5057130508,Radiant,101-46-37-23-7,31-106-42-96-86
3222,5092844158,Radiant,103-6-19-9-72,79-73-104-85-50
3223,5068499792,Radiant,3-15-81-102-86,103-2-25-47-72
3224,5069474176,Radiant,60-37-9-104-29,23-76-84-81-101
3225,5083007698,Dire,112-65-7-19-10,6-20-63-66-25
3226,5057068329,Radiant,86-72-106-84-102,79-55-52-71-23
3227,5076042672,Dire,9-5-17-84-8,90-77-39-28-100
3228,5068700974,Dire,97-98-95-86-75,9-41-83-72-110
3229,5062985425,Dire,72-85-7-17-26,27-4-25-19-102
3230,5065803575,Radiant,74-57-93-27-84,81-52-5-87-102
3231,5069157916,Dire,72-19-65-84-106,100-48-16-82-40
3232,5074303600,Radiant,87-52-38-79-89,86-7-84-15-10
3233,5065816161,Radiant,52-23-53-18-50,17-37-86-84-54
3234,5071893205,Radiant,105-111-12-59-102,96-42-79-120-9
3235,5080940549,Radiant,84-46-112-6-104,5-11-42-19-23
3236,5076174123,Radiant,10-72-112-19-7,92-52-102-85-64
3237,5055381579,Dire,72-52-96-9-3,75-74-60-83-6
3238,5080773878,Radiant,3-6-49-19-52,85-86-96-41-25
3239,5077308753,Dire,76-96-86-15-79,9-29-90-72-52
3240,5056286885,Dire,17-85-29-72-25,13-102-77-5-65
3241,5058859532,Radiant,102-84-1-19-79,106-85-16-111-82
3242,5088594599,Radiant,57-73-72-86-27,106-25-74-90-13
3243,5056132195,Radiant,84-41-64-74-16,45-2-42-68-25
3244,5056508049,Dire,9-42-90-65-98,12-19-5-58-102
3245,5055505263,Radiant,84-43-4-38-9,29-97-8-121-31
3246,5056072551,Dire,113-5-98-38-86,99-85-104-76-9
3247,5055529054,Dire,99-27-8-31-35,90-33-76-60-102
3248,5073039951,Dire,6-11-102-27-111,46-106-19-86-68
3249,5060207443,Dire,102-104-93-45-83,121-52-8-97-55
3250,5055555914,Dire,84-75-73-19-90,64-77-106-28-119
3251,5062030301,Dire,52-45-85-104-93,90-4-22-25-97
3252,5067114603,Radiant,52-86-46-96-84,9-72-16-85-17
3253,5085807681,Dire,25-102-19-65-10,68-7-2-6-74
3254,5053948533,Dire,110-102-41-113-85,40-112-8-87-61
3255,5087418568,Dire,26-25-84-112-95,86-97-96-74-44
3256,5083892175,Dire,8-46-52-19-3,105-13-57-23-42
3257,5061565014,Dire,5-17-102-7-54,86-106-68-97-95
3258,5074643364,Radiant,23-79-54-86-16,97-114-27-106-103
3259,5076498415,Radiant,9-60-90-7-81,106-85-18-101-104
3260,5057206152,Dire,79-54-25-11-29,86-96-15-44-3
3261,5083417038,Radiant,2-84-44-76-97,95-31-108-34-19
3262,5081285653,Radiant,76-25-111-42-23,97-52-106-95-96
3263,5082901147,Dire,4-104-16-102-25,7-52-36-79-10
3264,5070033069,Radiant,19-101-41-11-31,2-43-89-9-111
3265,5055717822,Dire,84-6-16-74-17,97-106-38-79-41
3266,5058303790,Radiant,72-41-16-21-85,102-106-58-10-5
3267,5082084919,Radiant,90-52-86-72-104,16-8-19-37-25
3268,5062467773,Radiant,102-47-53-86-5,46-121-99-25-120
3269,5066439469,Dire,66-72-45-38-52,74-33-57-4-112
3270,5087621731,Dire,121-19-77-8-52,60-74-108-79-72
3271,5080583080,Dire,90-96-23-106-86,52-25-29-59-79
3272,5067110736,Radiant,111-51-76-9-8,106-31-23-113-86
3273,5087310962,Radiant,7-84-105-22-72,60-93-103-52-96
3274,5067926628,Radiant,9-41-84-31-82,86-1-57-90-106
3275,5061209315,Dire,84-15-72-19-52,9-99-76-57-79
3276,5068880258,Dire,72-3-13-16-25,52-66-102-42-23
3277,5061163890,Dire,74-72-76-90-16,37-25-38-93-23
3278,5069025698,Dire,29-8-76-25-79,52-95-23-39-87
3279,5055751056,Dire,99-72-21-7-90,41-22-104-9-84
3280,5083187300,Dire,89-40-96-31-100,104-46-60-101-90
3281,5078692302,Radiant,112-76-27-23-113,19-57-67-86-79
3282,5083315919,Dire,31-41-15-25-104,85-76-72-86-102
3283,5057727995,Dire,76-25-28-84-42,57-61-121-41-64
3284,5057297643,Dire,72-46-52-51-84,43-15-7-22-83
3285,5083925027,Radiant,5-60-101-17-102,12-46-75-25-19
3286,5078216544,Radiant,84-46-72-2-52,121-16-90-74-54
3287,5057473328,Dire,59-102-63-129-119,89-79-96-46-9
3288,5057495528,Radiant,121-57-18-19-83,86-41-98-68-97
3289,5071618228,Radiant,102-83-50-41-101,53-9-106-96-81
3290,5085118262,Dire,5-4-19-9-16,37-12-74-101-2
3291,5075397593,Dire,3-21-13-81-16,5-102-25-106-72
3292,5088429705,Radiant,106-58-72-90-27,8-112-65-23-85
3293,5056440334,Dire,97-70-76-121-2,74-31-54-34-102
3294,5056431430,Radiant,106-102-87-9-73,84-74-89-3-52
3295,5075575329,Radiant,19-41-22-9-112,74-31-33-29-93
3296,5078359450,Radiant,31-106-46-86-57,52-8-7-74-85
3297,5081998326,Radiant,44-23-16-25-84,54-9-76-85-104
3298,5055622425,Radiant,9-42-11-19-68,3-15-52-10-7
3299,5058028759,Dire,85-76-7-121-72,66-106-34-19-52
3300,5078031811,Radiant,31-16-7-106-10,83-29-72-64-114
3301,5078029259,Radiant,36-41-79-86-106,112-25-107-16-89
3302,5082505918,Dire,90-106-73-78-86,31-23-8-119-57
3303,5059602186,Dire,67-74-5-96-79,81-106-9-58-66
3304,5055476432,Radiant,96-8-75-25-7,47-119-129-93-86
3305,5055468536,Radiant,84-72-15-83-120,110-23-31-51-93
3306,5065624205,Dire,11-83-86-72-104,52-97-23-95-84
3307,5055465930,Radiant,84-23-101-12-25,3-19-16-8-76
3308,5092081839,Radiant,72-90-102-87-106,54-39-26-9-28
3309,5058916345,Dire,64-8-82-119-104,111-106-95-102-86
3310,5071554542,Radiant,22-23-87-25-4,86-93-19-111-17
3311,5082436434,Radiant,90-36-7-52-84,103-34-112-104-63
3312,5056515491,Radiant,8-74-5-97-101,45-112-28-72-7
3313,5085752235,Dire,77-21-28-110-84,65-106-102-8-31
3314,5080761206,Dire,16-72-26-85-74,86-120-76-54-90
3315,5085912403,Radiant,86-72-38-106-102,25-90-23-93-16
3316,5079049899,Dire,87-23-65-99-74,52-84-85-70-50
3317,5087256360,Dire,72-9-17-100-5,102-31-121-46-28
3318,5056362752,Dire,101-54-19-37-7,16-83-42-49-22
3319,5075321825,Dire,3-83-2-104-54,90-38-65-19-72
3320,5057042713,Radiant,31-40-96-41-9,84-2-101-52-70
3321,5090386081,Radiant,25-41-19-92-2,96-98-86-67-37
3322,5087310153,Dire,2-22-41-101-31,77-5-102-76-38
3323,5067615530,Dire,84-29-113-48-50,22-19-58-79-72
3324,5080493849,Dire,78-107-74-87-106,92-86-19-102-50
3325,5075944215,Dire,96-72-5-9-8,48-81-99-90-50
3326,5060672420,Dire,111-73-23-121-104,5-15-41-28-119
3327,5081886748,Radiant,25-96-66-61-60,85-84-27-22-4
3328,5074100746,Dire,86-22-29-103-10,41-46-7-25-84
3329,5061881011,Radiant,64-8-74-86-102,85-72-60-11-25
3330,5054425764,Radiant,14-121-18-129-25,120-101-84-74-93
3331,5087814167,Dire,31-39-8-83-97,79-15-41-102-112
3332,5080301195,Radiant,107-99-93-40-90,9-29-84-46-50
3333,5057409118,Dire,27-50-57-103-41,97-86-96-8-106
3334,5090860394,Radiant,85-106-55-59-121,3-7-23-10-50
3335,5061339008,Radiant,90-15-96-86-54,64-107-60-72-45
3336,5091508404,Radiant,68-27-76-7-81,52-84-85-61-10
3337,5056020237,Dire,112-72-73-83-60,31-97-8-74-7
3338,5059681009,Dire,74-73-86-57-66,19-5-98-9-33
3339,5063674385,Dire,121-16-49-90-15,54-39-19-38-66
3340,5076723824,Dire,52-2-37-8-23,36-85-86-102-54
3341,5089291850,Radiant,97-95-40-86-66,101-84-29-46-4
3342,5084709606,Radiant,84-21-112-6-2,57-54-68-86-46
3343,5087798751,Dire,84-54-76-86-96,64-2-91-45-72
3344,5074423796,Radiant,120-85-72-9-33,25-5-75-96-54
3345,5061210368,Dire,12-16-121-22-17,102-19-104-86-67
3346,5083115671,Radiant,84-76-41-99-9,102-106-35-86-97
3347,5074565850,Radiant,17-86-8-50-16,2-41-7-35-26
3348,5074656358,Dire,76-16-99-84-100,106-25-45-23-66
3349,5057696126,Dire,95-90-99-21-104,88-93-5-102-54
3350,5076254666,Radiant,72-83-102-74-2,84-7-54-17-18
3351,5074190970,Radiant,90-50-84-6-38,83-86-67-96-52
3352,5071206007,Dire,85-11-52-19-78,79-45-13-51-8
3353,5070484969,Radiant,106-93-30-91-7,121-102-23-10-37
3354,5070349575,Radiant,72-11-29-84-9,79-96-66-52-81
3355,5068803803,Radiant,22-41-1-19-64,29-17-42-9-111
3356,5068773015,Radiant,22-72-2-9-84,86-10-103-106-96
3357,5067053303,Radiant,90-61-96-86-106,2-15-41-111-9
3358,5065932827,Radiant,23-50-54-25-66,16-95-110-15-102
3359,5081522176,Radiant,38-77-43-112-25,53-37-72-71-11
3360,5064384045,Radiant,102-39-121-89-104,60-76-54-79-9
3361,5081944806,Dire,26-19-44-97-21,25-2-76-104-112
3362,5061507409,Radiant,97-106-101-31-81,121-114-2-86-72
3363,5083186009,Dire,84-60-72-82-25,3-79-43-12-102
3364,5060367908,Radiant,84-15-4-102-86,111-19-95-36-119
3365,5058932481,Radiant,5-39-41-19-102,77-84-16-72-101
3366,5058840333,Radiant,79-46-41-96-16,103-54-65-86-23
3367,5058022175,Dire,84-80-13-18-85,53-88-5-72-46
3368,5086431549,Dire,74-1-85-102-88,72-81-110-52-16
3369,5057286875,Dire,90-99-36-110-7,35-64-57-26-41
3370,5057121172,Radiant,110-45-104-83-72,31-52-60-41-76
3371,5086903325,Dire,74-79-93-78-90,47-27-72-102-85
3372,5052191553,Radiant,106-46-7-62-90,96-54-79-114-3
3373,5056587231,Dire,42-106-97-64-110,120-102-93-86-60
3374,5056045241,Radiant,42-23-64-102-5,3-84-106-41-9
3375,5056008859,Radiant,52-23-54-79-85,90-21-83-99-72
3376,5090371632,Dire,27-52-46-81-102,90-56-72-16-86
3377,5055380605,Radiant,30-21-57-23-86,84-2-70-76-19
3378,5055209747,Dire,41-22-99-86-90,97-26-1-8-111
3379,5055417109,Radiant,79-43-41-55-9,110-99-94-83-31
3380,5057218392,Dire,7-86-25-1-111,41-35-16-101-84
3381,5067973875,Dire,85-33-34-57-41,83-101-7-58-72
3382,5057678163,Dire,83-43-112-106-60,4-103-104-59-9
3383,5071900088,Radiant,46-8-7-9-79,87-106-2-101-77
3384,5092886463,Radiant,103-46-19-86-41,50-79-29-73-85
3385,5074704657,Radiant,90-45-67-102-86,52-5-94-84-15
3386,5072189684,Radiant,3-34-9-8-16,37-72-29-25-93
3387,5087810861,Dire,41-29-64-110-30,74-42-106-26-108
3388,5056196508,Dire,19-8-86-90-104,85-98-72-2-74
3389,5063749827,Dire,114-5-86-16-89,2-46-54-25-85
3390,5076916632,Radiant,54-22-99-119-30,121-2-93-79-21
3391,5087808567,Dire,86-43-49-41-121,81-17-84-38-25
3392,5065922315,Radiant,83-84-36-41-58,90-106-12-104-19
3393,5056288931,Radiant,111-74-8-7-97,86-93-23-112-57
3394,5082338734,Radiant,90-87-25-89-84,66-19-10-7-16
3395,5081403000,Radiant,52-4-104-27-90,120-81-65-64-86
3396,5081839859,Dire,111-71-13-72-98,84-49-48-50-77
3397,5060130195,Dire,84-15-48-9-108,102-65-47-86-72
3398,5066031980,Radiant,66-13-83-102-48,103-72-90-106-2
3399,5087830083,Dire,57-46-5-26-18,25-36-81-28-121
3400,5056733056,Radiant,19-10-22-9-85,27-52-90-99-65
3401,5066773003,Dire,4-74-102-86-90,87-35-57-63-52
3402,5090590453,Radiant,86-77-46-38-90,96-112-85-72-25
3403,5055450969,Dire,86-7-47-103-12,72-25-73-85-84
3404,5077652343,Dire,104-79-76-15-101,86-102-64-40-81
3405,5071469314,Dire,84-106-14-22-54,46-77-83-96-86
3406,5063826377,Dire,84-8-102-72-86,83-106-110-90-12
3407,5088446949,Radiant,112-25-54-9-23,85-33-76-60-104
3408,5064031841,Radiant,46-42-84-45-64,21-67-23-22-53
3409,5056479937,Dire,52-85-2-42-25,67-23-5-96-86
3410,5064779115,Dire,36-41-96-50-79,85-89-23-86-2
3411,5077987326,Dire,61-102-93-2-5,79-114-96-62-42
3412,5078322833,Dire,7-2-25-90-81,64-43-8-104-97
3413,5070003613,Radiant,23-34-41-52-84,97-8-19-111-86
3414,5083672078,Dire,84-106-42-102-52,85-60-72-33-104
3415,5060839324,Dire,72-85-86-60-43,41-66-101-57-11
3416,5071729234,Radiant,20-92-96-86-3,85-74-41-107-9
3417,5077568273,Radiant,15-83-46-25-23,54-35-104-74-87
3418,5056889702,Dire,90-25-10-27-102,9-41-61-57-84
3419,5059015236,Radiant,64-50-4-104-86,90-106-19-79-72
3420,5090449602,Radiant,111-72-2-9-23,106-47-16-121-101
3421,5077844874,Radiant,83-43-66-84-72,100-90-13-75-54
3422,5059644270,Dire,81-93-101-104-85,4-23-30-77-50
3423,5062446118,Dire,106-85-101-60-81,23-77-46-25-121
3424,5077941661,Radiant,9-36-64-84-89,86-121-120-62-12
3425,5082258029,Radiant,73-52-102-79-66,84-98-86-44-97
3426,5061389167,Dire,84-46-27-77-19,7-51-10-59-31
3427,5065436745,Radiant,52-46-47-84-86,60-25-79-42-5
3428,5073273214,Radiant,77-90-20-78-61,22-50-97-44-26
3429,5058186582,Dire,42-76-102-86-84,104-79-85-109-19
3430,5064071524,Radiant,83-72-38-61-86,103-15-41-9-57
3431,5068791282,Radiant,68-107-72-76-2,10-83-51-11-9
3432,5070404271,Radiant,96-23-95-79-84,41-43-19-25-111
3433,5055529279,Radiant,85-52-9-84-93,17-26-70-119-99
3434,5063303725,Dire,25-49-57-87-72,86-37-39-96-109
3435,5062205637,Dire,93-97-38-86-8,121-102-64-49-73
3436,5056541930,Dire,112-90-96-11-67,121-119-97-8-74
3437,5056032223,Dire,96-41-84-85-21,25-37-50-16-72
3438,5063592374,Dire,19-68-60-10-52,102-4-46-119-90
3439,5055466928,Dire,68-16-41-107-13,84-9-38-99-72
3440,5069386626,Dire,23-9-42-2-27,16-19-45-72-87
3441,5056487831,Dire,75-23-4-58-13,99-90-111-72-46
3442,5061411351,Radiant,86-44-106-97-85,20-93-65-23-112
3443,5077494108,Dire,9-52-102-41-37,81-96-48-86-45
3444,5072952493,Dire,10-79-21-7-57,68-9-42-29-52
3445,5058102232,Dire,8-85-104-22-86,90-23-44-19-119
3446,5091581892,Dire,5-76-101-16-54,85-72-102-52-86
3447,5057530479,Radiant,64-43-42-104-86,31-95-72-19-29
3448,5078174007,Radiant,58-104-25-41-120,85-106-96-27-42
3449,5068249299,Radiant,86-41-38-30-39,51-73-104-101-76
3450,5074275150,Radiant,79-77-23-9-2,121-49-8-96-26
3451,5072832970,Dire,9-119-81-84-76,20-102-50-77-111
3452,5077600282,Radiant,64-86-89-102-45,28-25-74-41-83
3453,5066796012,Radiant,43-27-58-4-90,85-47-107-54-120
3454,5069060424,Dire,17-85-16-5-4,66-52-102-50-48
3455,5074189001,Radiant,46-27-28-99-90,3-108-96-92-86
3456,5080541438,Dire,86-3-41-60-106,53-52-7-77-50
3457,5086041471,Radiant,102-10-39-86-7,79-76-4-97-26
3458,5077864321,Dire,22-104-79-102-129,112-82-16-25-72
3459,5060286474,Radiant,85-46-4-9-104,102-84-72-74-79
3460,5063782399,Dire,36-85-97-54-25,2-49-113-86-121
3461,5088365583,Radiant,90-9-46-89-60,31-52-8-7-38
3462,5090551892,Radiant,45-66-62-101-72,84-28-21-41-5
3463,5082002559,Radiant,64-15-4-104-9,66-86-57-95-52
3464,5054353496,Radiant,5-88-52-61-120,104-119-31-99-95
3465,5056560905,Radiant,27-84-16-59-72,23-57-85-86-41
3466,5057710883,Radiant,9-93-106-102-84,121-86-62-2-46
3467,5067274079,Dire,60-39-86-70-3,14-42-87-17-25
3468,5055362590,Dire,76-104-9-41-79,72-16-102-52-39
3469,5055372370,Dire,3-16-74-12-84,79-71-106-110-76
3470,5058701448,Radiant,97-106-16-66-44,102-119-99-98-52
3471,5080501542,Radiant,23-25-28-77-3,31-98-8-2-9
3472,5057956878,Radiant,41-52-66-23-121,120-83-93-79-38
3473,5058681775,Radiant,67-25-23-29-84,52-6-46-102-3
3474,5055904659,Dire,93-20-19-102-46,31-22-41-9-57
3475,5057556584,Dire,20-97-13-119-8,41-64-57-43-9
3476,5086532009,Radiant,43-72-52-90-102,4-64-23-25-60
3477,5073334193,Dire,74-90-102-7-10,76-41-79-25-98
3478,5083440729,Dire,121-92-8-16-107,81-52-38-86-85
3479,5055301462,Radiant,110-50-28-90-89,13-54-60-66-120
3480,5055361782,Radiant,72-106-86-102-103,129-47-25-41-84
3481,5057188466,Radiant,86-43-30-57-72,121-84-106-80-83
3482,5057129039,Dire,23-2-25-10-84,7-52-12-9-3
3483,5060754990,Dire,23-19-41-105-90,52-4-112-88-76
3484,5071705380,Radiant,84-52-60-26-10,47-15-89-86-64
3485,5077431345,Radiant,96-109-86-23-75,27-102-87-52-46
3486,5061780951,Radiant,66-41-74-100-16,89-31-2-59-27
3487,5055457611,Radiant,45-26-86-81-10,41-7-90-98-76
3488,5056604384,Radiant,31-54-121-16-25,43-8-52-102-19
3489,5062724668,Radiant,5-8-23-97-85,84-25-104-9-93
3490,5063647084,Dire,114-5-129-119-93,14-72-76-100-90
3491,5088013979,Radiant,74-108-42-111-34,75-104-12-17-84
3492,5088167673,Dire,110-29-114-64-42,72-23-73-86-84
3493,5063974718,Dire,41-84-57-22-52,9-74-38-112-42
3494,5091546768,Radiant,84-99-86-102-52,23-25-121-19-4
3495,5078078953,Radiant,85-110-96-68-89,84-60-102-75-42
3496,5075987186,Radiant,18-50-53-99-46,89-49-19-86-68
3497,5056271641,Radiant,64-93-23-9-58,90-106-83-57-12
3498,5079010460,Radiant,52-23-66-46-50,84-121-72-19-15
3499,5090109336,Dire,2-48-46-86-90,97-67-106-51-31
3500,5088513772,Dire,31-106-54-121-23,85-9-73-99-102
3501,5056512795,Radiant,43-92-50-64-38,27-94-4-19-102
3502,5076308517,Radiant,61-86-83-10-7,108-20-92-40-102
3503,5058089621,Dire,32-10-7-9-84,102-93-23-86-60
3504,5062257263,Radiant,52-76-50-102-84,111-95-97-2-106
3505,5082437486,Radiant,66-9-46-72-38,41-45-104-25-30
3506,5087495330,Radiant,33-6-9-72-79,114-13-52-50-84
3507,5067277433,Radiant,52-79-38-95-97,11-51-106-25-68
3508,5062149939,Radiant,86-58-109-78-74,27-23-57-72-87
3509,5055153190,Dire,60-106-86-54-27,4-74-19-9-64
3510,5055129907,Radiant,84-15-9-96-72,20-43-19-95-102
3511,5057396419,Dire,121-73-106-19-38,84-23-54-9-102
3512,5074271991,Radiant,84-45-72-57-86,52-37-98-25-102
3513,5086240949,Dire,66-12-74-33-38,64-52-41-98-112
3514,5055564259,Radiant,93-84-52-19-47,107-8-29-39-79
3515,5065770929,Radiant,86-1-7-102-106,16-17-10-85-9
3516,5058208463,Dire,14-85-86-81-72,19-5-41-64-16
3517,5057454456,Dire,75-8-29-76-50,57-41-106-102-33
