hero,opponent,hero_wins,games_played,win_rate
61,20,5,7,0.714
61,21,8,13,0.615
61,22,5,8,0.625
61,23,4,12,0.333
61,25,10,13,0.769
61,26,8,9,0.889
61,27,4,7,0.571
61,28,5,8,0.625
61,29,3,7,0.429
61,30,8,10,0.8
61,31,16,26,0.615
61,32,4,8,0.5
61,33,4,8,0.5
61,34,5,8,0.625
61,35,0,1,0.0
61,36,0,1,0.0
61,37,2,5,0.4
61,38,9,15,0.6
61,39,10,15,0.667
61,40,6,10,0.6
61,41,14,25,0.56
61,42,6,11,0.545
61,43,10,15,0.667
61,44,2,4,0.5
61,45,6,12,0.5
61,46,2,4,0.5
61,47,9,17,0.529
61,48,1,5,0.2
61,49,1,1,1.0
61,50,6,10,0.6
61,51,8,15,0.533
61,52,8,16,0.5
61,53,14,21,0.667
61,54,8,16,0.5
61,55,3,5,0.6
61,56,1,2,0.5
61,57,8,9,0.889
61,58,7,12,0.583
61,59,4,4,1.0
61,60,4,6,0.667
61,62,2,4,0.5
61,63,4,5,0.8
61,64,6,8,0.75
61,65,5,10,0.5
61,66,5,10,0.5
61,67,2,3,0.667
61,68,4,6,0.667
61,69,5,11,0.455
61,70,9,12,0.75
61,71,5,7,0.714
61,72,9,15,0.6
61,73,3,6,0.5
61,74,11,19,0.579
61,75,2,4,0.5
61,76,21,27,0.778
61,77,2,3,0.667
61,78,2,5,0.4
61,79,7,17,0.412
61,80,3,6,0.5
61,81,1,1,1.0
61,82,3,4,0.75
61,83,6,9,0.667
61,84,21,30,0.7
61,85,7,10,0.7
61,86,27,41,0.659
61,87,8,13,0.615
61,88,8,10,0.8
61,89,4,8,0.5
61,90,7,16,0.438
61,91,6,10,0.6
61,92,3,3,1.0
61,93,10,13,0.769
61,94,2,4,0.5
61,95,4,5,0.8
61,96,12,22,0.545
61,97,3,9,0.333
61,98,6,12,0.5
61,99,6,7,0.857
61,100,15,20,0.75
61,101,3,4,0.75
61,102,13,18,0.722
61,103,3,6,0.5
61,104,5,7,0.714
61,105,1,2,0.5
61,106,11,19,0.579
61,107,6,8,0.75
61,108,6,8,0.75
61,109,1,2,0.5
61,110,6,11,0.545
61,111,14,16,0.875
61,112,4,8,0.5
61,113,2,5,0.4
61,114,2,5,0.4
61,119,8,9,0.889
61,120,4,8,0.5
61,121,13,18,0.722
61,126,4,6,0.667
61,128,5,11,0.455
61,129,5,6,0.833
62,1,6,7,0.857
62,2,4,6,0.667
62,3,9,20,0.45
62,4,5,6,0.833
62,5,4,12,0.333
62,6,3,7,0.429
62,7,10,23,0.435
62,8,3,8,0.375
62,9,19,26,0.731
62,10,5,10,0.5
62,11,4,9,0.444
62,12,9,16,0.562
62,13,9,19,0.474
62,14,4,7,0.571
62,15,4,7,0.571
62,16,7,12,0.583
62,17,8,15,0.533
62,18,1,3,0.333
62,19,10,20,0.5
62,20,1,7,0.143
62,21,5,8,0.625
62,22,4,9,0.444
62,23,11,28,0.393
62,25,14,31,0.452
62,26,2,6,0.333
62,27,1,12,0.083
62,28,10,19,0.526
62,29,1,4,0.25
62,30,12,15,0.8
62,31,13,24,0.542
62,32,18,34,0.529
62,33,2,7,0.286
62,34,2,2,1.0
62,35,1,3,0.333
62,36,4,10,0.4
62,37,5,7,0.714
62,38,8,16,0.5
62,39,10,19,0.526
62,40,7,9,0.778
62,41,12,19,0.632
62,42,6,14,0.429
62,43,9,15,0.6
62,44,3,5,0.6
62,45,8,12,0.667
62,46,6,15,0.4
62,47,2,6,0.333
62,48,3,4,0.75
62,49,9,22,0.409
62,50,4,6,0.667
62,51,7,13,0.538
62,52,9,17,0.529
62,53,11,18,0.611
62,54,13,22,0.591
62,55,5,6,0.833
62,56,2,7,0.286
62,57,5,9,0.556
62,58,6,10,0.6
62,59,2,4,0.5
62,60,2,7,0.286
62,61,0,3,0.0
62,63,1,6,0.167
62,64,6,11,0.545
62,65,7,14,0.5
62,66,5,11,0.455
62,67,4,4,1.0
62,68,6,15,0.4
62,69,4,6,0.667
62,70,3,9,0.333
62,71,6,8,0.75
62,72,7,17,0.412
62,73,6,9,0.667
62,74,12,18,0.667
62,75,1,5,0.2
62,76,3,12,0.25
62,77,5,10,0.5
62,78,2,6,0.333
62,79,17,23,0.739
62,80,3,4,0.75
62,81,1,5,0.2
62,82,4,8,0.5
62,83,10,15,0.667
62,84,11,21,0.524
62,85,1,4,0.25
62,86,17,39,0.436
62,87,5,12,0.417
62,88,11,18,0.611
62,89,4,6,0.667
62,90,16,30,0.533
62,91,2,5,0.4
62,92,3,3,1.0
62,93,4,12,0.333
62,94,3,3,1.0
62,95,11,20,0.55
62,96,16,23,0.696
62,97,4,9,0.444
62,98,3,8,0.375
62,99,13,21,0.619
62,100,11,22,0.5
62,101,7,12,0.583
62,102,6,14,0.429
62,103,7,7,1.0
62,104,11,17,0.647
62,106,21,44,0.477
62,107,8,14,0.571
62,108,3,8,0.375
62,109,3,5,0.6
62,110,8,16,0.5
62,111,4,11,0.364
62,112,1,5,0.2
62,113,1,2,0.5
62,114,12,19,0.632
62,119,7,10,0.7
62,120,8,16,0.5
62,121,26,42,0.619
62,126,10,14,0.714
62,128,8,12,0.667
62,129,17,23,0.739
63,1,8,10,0.8
63,2,22,34,0.647
63,3,8,17,0.471
63,4,12,21,0.571
63,5,5,12,0.417
63,6,6,14,0.429
63,7,28,57,0.491
63,8,12,19,0.632
63,9,11,21,0.524
63,10,12,19,0.632
63,11,11,25,0.44
63,12,18,35,0.514
63,13,15,41,0.366
63,14,4,9,0.444
63,15,17,32,0.531
63,16,10,19,0.526
63,17,21,36,0.583
63,18,9,12,0.75
63,19,24,41,0.585
63,20,20,29,0.69
63,21,14,21,0.667
63,22,9,12,0.75
63,23,29,37,0.784
63,25,17,33,0.515
63,26,4,10,0.4
63,27,5,9,0.556
63,28,6,13,0.462
63,29,3,7,0.429
63,30,7,18,0.389
63,31,25,35,0.714
63,32,15,29,0.517
63,33,0,7,0.0
63,34,1,1,1.0
63,35,4,5,0.8
63,36,15,19,0.789
63,37,4,5,0.8
63,38,21,37,0.568
63,39,29,51,0.569
63,40,11,22,0.5
63,41,22,33,0.667
63,42,8,15,0.533
63,43,11,22,0.5
63,44,7,16,0.438
63,45,14,28,0.5
63,46,14,30,0.467
63,47,11,21,0.524
63,48,13,16,0.812
63,49,20,41,0.488
63,50,10,18,0.556
63,51,16,33,0.485
63,52,11,25,0.44
63,53,35,69,0.507
63,54,13,31,0.419
63,55,4,6,0.667
63,56,1,4,0.25
63,57,2,6,0.333
63,58,12,33,0.364
63,59,4,10,0.4
63,60,3,8,0.375
63,61,2,8,0.25
63,62,6,8,0.75
63,64,12,21,0.571
63,65,32,68,0.471
63,66,9,21,0.429
63,67,7,11,0.636
63,68,20,29,0.69
63,69,6,11,0.545
63,70,23,36,0.639
63,71,7,12,0.583
63,72,12,22,0.545
63,73,6,13,0.462
63,74,20,27,0.741
63,75,9,15,0.6
63,76,5,9,0.556
63,77,4,13,0.308
63,78,8,12,0.667
63,79,30,50,0.6
63,80,2,10,0.2
63,81,1,3,0.333
63,82,9,13,0.692
63,83,18,29,0.621
63,84,18,34,0.529
63,85,19,26,0.731
63,86,40,74,0.541
63,87,16,32,0.5
63,88,9,20,0.45
63,89,3,8,0.375
63,90,25,43,0.581
63,91,10,19,0.526
63,92,2,5,0.4
63,93,19,32,0.594
63,94,5,13,0.385
63,95,27,42,0.643
63,96,18,29,0.621
63,97,10,20,0.5
63,98,15,29,0.517
63,99,16,29,0.552
63,100,28,51,0.549
63,101,9,18,0.5
63,102,13,23,0.565
63,103,7,15,0.467
63,104,16,32,0.5
63,105,1,2,0.5
63,106,32,60,0.533
63,107,16,19,0.842
63,108,8,12,0.667
63,109,7,14,0.5
63,110,34,71,0.479
63,111,23,41,0.561
63,112,13,27,0.481
63,113,1,1,1.0
63,114,7,18,0.389
63,119,8,14,0.571
63,120,27,43,0.628
63,121,35,59,0.593
63,126,27,52,0.519
63,128,15,21,0.714
63,129,20,37,0.541
64,1,8,19,0.421
64,2,13,32,0.406
64,3,19,49,0.388
64,4,14,27,0.519
64,5,24,49,0.49
64,6,12,28,0.429
64,7,27,60,0.45
64,8,27,46,0.587
64,9,33,63,0.524
64,10,26,52,0.5
64,11,13,36,0.361
64,12,19,35,0.543
64,13,27,56,0.482
64,14,12,23,0.522
64,15,14,34,0.412
64,16,19,51,0.373
64,17,20,43,0.465
64,18,10,19,0.526
64,19,60,106,0.566
64,20,17,36,0.472
64,21,25,37,0.676
64,22,14,24,0.583
64,23,37,80,0.462
64,25,45,82,0.549
64,26,13,23,0.565
64,27,22,36,0.611
64,28,21,34,0.618
64,29,13,28,0.464
64,30,14,29,0.483
64,31,34,72,0.472
64,32,13,21,0.619
64,33,6,14,0.429
64,34,4,9,0.444
64,35,8,11,0.727
64,36,7,15,0.467
64,37,21,29,0.724
64,38,17,45,0.378
64,39,29,57,0.509
64,40,15,28,0.536
64,41,34,59,0.576
64,42,28,44,0.636
64,43,15,33,0.455
64,44,7,17,0.412
64,45,11,27,0.407
64,46,31,51,0.608
64,47,7,20,0.35
64,48,10,24,0.417
64,49,16,31,0.516
64,50,17,33,0.515
64,51,27,51,0.529
64,52,57,102,0.559
64,53,52,102,0.51
64,54,27,53,0.509
64,55,6,15,0.4
64,56,7,15,0.467
64,57,21,36,0.583
64,58,9,35,0.257
64,59,3,10,0.3
64,60,12,31,0.387
64,61,2,7,0.286
64,62,7,11,0.636
64,63,14,30,0.467
64,65,17,33,0.515
64,66,17,44,0.386
64,67,7,13,0.538
64,68,27,44,0.614
64,69,14,20,0.7
64,70,19,37,0.514
64,71,11,19,0.579
64,72,41,86,0.477
64,73,7,17,0.412
64,74,32,54,0.593
64,75,6,8,0.75
64,76,29,48,0.604
64,77,9,20,0.45
64,78,8,18,0.444
64,79,45,80,0.562
64,80,3,15,0.2
64,81,11,17,0.647
64,82,2,11,0.182
64,83,40,77,0.519
64,84,45,96,0.469
64,85,11,35,0.314
64,86,71,158,0.449
64,87,34,58,0.586
64,88,13,26,0.5
64,89,12,20,0.6
64,90,27,49,0.551
64,91,3,11,0.273
64,92,1,4,0.25
64,93,27,55,0.491
64,94,9,13,0.692
64,95,31,57,0.544
64,96,27,52,0.519
64,97,12,35,0.343
64,98,27,49,0.551
64,99,16,23,0.696
64,100,37,60,0.617
64,101,22,38,0.579
64,102,22,45,0.489
64,103,9,22,0.409
64,104,49,83,0.59
64,105,1,5,0.2
64,106,41,100,0.41
64,107,11,25,0.44
64,108,9,22,0.409
64,109,3,9,0.333
64,110,12,28,0.429
64,111,27,41,0.659
64,112,20,38,0.526
64,113,1,4,0.25
64,114,19,44,0.432
64,119,9,22,0.409
64,120,29,50,0.58
64,121,47,88,0.534
64,126,18,40,0.45
64,128,14,26,0.538
64,129,22,38,0.579
65,1,11,24,0.458
65,2,19,42,0.452
65,3,18,43,0.419
65,4,14,30,0.467
65,5,19,35,0.543
65,6,25,38,0.658
65,7,38,75,0.507
65,8,24,56,0.429
65,9,18,44,0.409
65,10,22,45,0.489
65,11,26,54,0.481
65,12,47,89,0.528
65,13,49,85,0.576
65,14,9,11,0.818
65,15,30,51,0.588
65,16,27,43,0.628
65,17,33,63,0.524
65,18,9,21,0.429
65,19,34,69,0.493
65,20,22,43,0.512
65,21,16,28,0.571
65,22,7,15,0.467
65,23,43,69,0.623
65,25,35,62,0.565
65,26,7,12,0.583
65,27,19,34,0.559
65,28,23,39,0.59
65,29,12,27,0.444
65,30,19,28,0.679
65,31,64,113,0.566
65,32,15,29,0.517
65,33,11,24,0.458
65,34,6,7,0.857
65,35,4,5,0.8
65,36,14,24,0.583
65,37,13,27,0.481
65,38,30,56,0.536
65,39,38,72,0.528
65,40,11,18,0.611
65,41,28,50,0.56
65,42,15,28,0.536
65,43,22,41,0.537
65,44,7,13,0.538
65,45,20,29,0.69
65,46,42,62,0.677
65,47,7,20,0.35
65,48,11,19,0.579
65,49,27,41,0.659
65,50,16,31,0.516
65,51,34,64,0.531
65,52,31,64,0.484
65,53,48,87,0.552
65,54,34,64,0.531
65,55,13,20,0.65
65,56,6,9,0.667
65,57,22,42,0.524
65,58,40,75,0.533
65,59,10,18,0.556
65,60,5,10,0.5
65,61,7,16,0.438
65,62,11,18,0.611
65,63,32,63,0.508
65,64,26,48,0.542
65,66,19,42,0.452
65,67,13,25,0.52
65,68,26,56,0.464
65,69,20,40,0.5
65,70,27,46,0.587
65,71,10,21,0.476
65,72,18,39,0.462
65,73,5,10,0.5
65,74,19,43,0.442
65,75,6,16,0.375
65,76,20,46,0.435
65,77,10,23,0.435
65,78,8,14,0.571
65,79,26,58,0.448
65,80,7,12,0.583
65,81,13,13,1.0
65,82,5,9,0.556
65,83,42,74,0.568
65,84,40,71,0.563
65,85,16,31,0.516
65,86,78,150,0.52
65,87,40,67,0.597
65,88,26,50,0.52
65,89,21,37,0.568
65,90,26,46,0.565
65,91,13,29,0.448
65,92,7,16,0.438
65,93,60,108,0.556
65,94,4,8,0.5
65,95,40,68,0.588
65,96,34,71,0.479
65,97,17,32,0.531
65,98,45,75,0.6
65,99,20,32,0.625
65,100,45,64,0.703
65,101,23,41,0.561
65,102,47,103,0.456
65,103,14,27,0.519
65,104,64,132,0.485
65,105,3,6,0.5
65,106,41,102,0.402
65,107,18,32,0.562
65,108,17,29,0.586
65,109,15,24,0.625
65,110,28,55,0.509
65,111,46,87,0.529
65,112,33,61,0.541
65,113,5,9,0.556
65,114,20,35,0.571
65,119,17,38,0.447
65,120,39,71,0.549
65,121,35,75,0.467
65,126,38,66,0.576
65,128,32,58,0.552
65,129,39,80,0.488
66,1,15,21,0.714
66,2,29,39,0.744
66,3,17,31,0.548
66,4,16,29,0.552
66,5,36,53,0.679
66,6,13,20,0.65
66,7,44,78,0.564
66,8,17,23,0.739
66,9,33,61,0.541
66,10,25,47,0.532
66,11,22,30,0.733
66,12,16,37,0.432
66,13,28,49,0.571
66,14,2,2,1.0
66,15,23,40,0.575
66,16,22,38,0.579
66,17,30,49,0.612
66,18,14,20,0.7
66,19,39,61,0.639
66,20,12,28,0.429
66,21,16,19,0.842
66,22,7,10,0.7
66,23,30,57,0.526
66,25,37,56,0.661
66,26,9,11,0.818
66,27,14,22,0.636
66,28,7,12,0.583
66,29,20,27,0.741
66,30,21,34,0.618
66,31,38,58,0.655
66,32,13,25,0.52
66,33,11,21,0.524
66,34,5,6,0.833
66,35,6,10,0.6
66,36,15,30,0.5
66,37,11,19,0.579
66,38,29,51,0.569
66,39,30,54,0.556
66,40,17,20,0.85
66,41,32,49,0.653
66,42,21,31,0.677
66,43,22,36,0.611
66,44,9,11,0.818
66,45,27,40,0.675
66,46,27,55,0.491
66,47,12,22,0.545
66,48,10,17,0.588
66,49,20,31,0.645
66,50,11,21,0.524
66,51,28,44,0.636
66,52,25,53,0.472
66,53,30,54,0.556
66,54,21,41,0.512
66,55,2,9,0.222
66,56,10,24,0.417
66,57,17,30,0.567
66,58,30,42,0.714
66,59,8,9,0.889
66,60,9,15,0.6
66,61,6,11,0.545
66,62,10,12,0.833
66,63,16,31,0.516
66,64,27,39,0.692
66,65,20,45,0.444
66,67,10,15,0.667
66,68,27,54,0.5
66,69,21,34,0.618
66,70,8,13,0.615
66,71,6,12,0.5
66,72,35,62,0.565
66,73,11,21,0.524
66,74,16,30,0.533
66,75,6,7,0.857
66,76,20,32,0.625
66,77,8,10,0.8
66,78,5,10,0.5
66,79,33,54,0.611
66,80,6,12,0.5
66,81,9,12,0.75
66,82,4,11,0.364
66,83,21,39,0.538
66,84,40,62,0.645
66,85,9,22,0.409
66,86,62,105,0.59
66,87,13,30,0.433
66,88,12,33,0.364
66,89,13,20,0.65
66,90,29,47,0.617
66,91,12,26,0.462
66,92,2,3,0.667
66,93,21,39,0.538
66,94,7,13,0.538
66,95,36,65,0.554
66,96,42,68,0.618
66,97,20,28,0.714
66,98,29,60,0.483
66,99,38,54,0.704
66,100,24,38,0.632
66,101,20,24,0.833
66,102,20,33,0.606
66,103,15,24,0.625
66,104,33,47,0.702
66,105,6,7,0.857
66,106,71,108,0.657
66,107,14,23,0.609
66,108,19,29,0.655
66,109,7,11,0.636
66,110,34,53,0.642
66,111,34,52,0.654
66,112,46,79,0.582
66,113,4,6,0.667
66,114,18,34,0.529
66,119,9,17,0.529
66,120,32,56,0.571
66,121,46,75,0.613
66,126,28,51,0.549
66,128,17,30,0.567
66,129,38,60,0.633
67,1,4,13,0.308
67,2,12,23,0.522
67,3,10,34,0.294
67,4,5,6,0.833
67,5,8,14,0.571
67,6,8,16,0.5
67,7,35,65,0.538
67,8,8,20,0.4
67,9,14,37,0.378
67,10,8,19,0.421
67,11,9,19,0.474
67,12,15,26,0.577
67,13,14,30,0.467
67,14,2,6,0.333
67,15,6,11,0.545
67,16,14,29,0.483
67,17,13,31,0.419
67,18,4,8,0.5
67,19,20,31,0.645
67,20,11,18,0.611
67,21,10,14,0.714
67,22,4,12,0.333
67,23,14,29,0.483
67,25,20,39,0.513
67,26,7,10,0.7
67,27,7,13,0.538
67,28,7,12,0.583
67,29,7,14,0.5
67,30,4,9,0.444
67,31,14,32,0.438
67,32,11,22,0.5
67,33,12,16,0.75
67,34,3,4,0.75
67,35,4,7,0.571
67,36,14,28,0.5
67,37,6,10,0.6
67,38,13,30,0.433
67,39,22,37,0.595
67,40,4,7,0.571
67,41,19,38,0.5
67,42,3,13,0.231
67,43,12,26,0.462
67,44,4,9,0.444
67,45,8,16,0.5
67,46,9,19,0.474
67,47,8,24,0.333
67,48,7,12,0.583
67,49,17,28,0.607
67,50,4,9,0.444
67,51,7,25,0.28
67,52,10,19,0.526
67,53,32,56,0.571
67,54,13,26,0.5
67,55,2,6,0.333
67,56,2,8,0.25
67,57,5,8,0.625
67,58,13,20,0.65
67,59,0,2,0.0
67,60,1,6,0.167
67,61,2,6,0.333
67,62,3,5,0.6
67,63,9,15,0.6
67,64,11,24,0.458
67,65,11,19,0.579
67,66,7,18,0.389
67,68,14,29,0.483
67,69,3,5,0.6
67,70,8,16,0.5
67,71,6,9,0.667
67,72,14,28,0.5
67,73,4,8,0.5
67,74,8,15,0.533
67,75,8,13,0.615
67,76,12,17,0.706
67,77,6,13,0.462
67,78,2,3,0.667
67,79,18,29,0.621
67,80,3,6,0.5
67,81,4,6,0.667
67,82,4,6,0.667
67,83,10,16,0.625
67,84,16,38,0.421
67,85,1,5,0.2
67,86,30,53,0.566
67,87,6,17,0.353
67,88,6,14,0.429
67,89,7,13,0.538
67,90,7,22,0.318
67,91,2,5,0.4
67,92,3,5,0.6
67,93,21,34,0.618
67,94,4,6,0.667
67,95,14,31,0.452
67,96,14,26,0.538
67,97,2,9,0.222
67,98,5,8,0.625
67,99,4,12,0.333
67,100,8,26,0.308
67,101,11,25,0.44
67,102,5,11,0.455
67,103,2,7,0.286
67,104,23,47,0.489
67,105,1,1,1.0
67,106,24,57,0.421
67,107,4,11,0.364
67,108,5,8,0.625
67,109,9,15,0.6
67,110,13,24,0.542
67,111,14,30,0.467
67,112,16,25,0.64
67,113,6,7,0.857
67,114,9,18,0.5
67,119,8,13,0.615
67,120,12,22,0.545
67,121,39,71,0.549
67,126,21,35,0.6
67,128,8,26,0.308
67,129,19,31,0.613
68,1,17,34,0.5
68,2,20,40,0.5
68,3,25,49,0.51
68,4,9,19,0.474
68,5,20,41,0.488
68,6,11,23,0.478
68,7,65,114,0.57
68,8,30,52,0.577
68,9,19,46,0.413
68,10,50,89,0.562
68,11,31,59,0.525
68,12,18,38,0.474
68,13,38,73,0.521
68,14,6,15,0.4
68,15,18,43,0.419
68,16,17,35,0.486
68,17,37,75,0.493
68,18,15,24,0.625
68,19,50,98,0.51
68,20,8,28,0.286
68,21,29,47,0.617
68,22,10,15,0.667
68,23,36,67,0.537
68,25,40,72,0.556
68,26,15,25,0.6
68,27,28,44,0.636
68,28,12,36,0.333
68,29,14,28,0.5
68,30,18,29,0.621
68,31,39,79,0.494
68,32,14,32,0.438
68,33,12,23,0.522
68,34,4,10,0.4
68,35,6,13,0.462
68,36,9,13,0.692
68,37,14,27,0.519
68,38,48,80,0.6
68,39,20,42,0.476
68,40,19,35,0.543
68,41,23,45,0.511
68,42,27,55,0.491
68,43,34,68,0.5
68,44,8,12,0.667
68,45,11,25,0.44
68,46,32,64,0.5
68,47,13,20,0.65
68,48,3,9,0.333
68,49,21,44,0.477
68,50,11,20,0.55
68,51,36,77,0.468
68,52,29,67,0.433
68,53,32,64,0.5
68,54,28,56,0.5
68,55,12,21,0.571
68,56,7,12,0.583
68,57,23,41,0.561
68,58,20,43,0.465
68,59,5,13,0.385
68,60,10,15,0.667
68,61,5,10,0.5
68,62,7,15,0.467
68,63,14,28,0.5
68,64,16,34,0.471
68,65,37,70,0.529
68,66,29,52,0.558
68,67,13,30,0.433
68,69,13,21,0.619
68,70,14,31,0.452
68,71,18,27,0.667
68,72,33,63,0.524
68,73,11,21,0.524
68,74,25,49,0.51
68,75,11,15,0.733
68,76,24,48,0.5
68,77,18,37,0.486
68,78,7,9,0.778
68,79,41,72,0.569
68,80,4,14,0.286
68,81,3,7,0.429
68,82,5,5,1.0
68,83,12,33,0.364
68,84,46,75,0.613
68,85,16,33,0.485
68,86,88,155,0.568
68,87,30,61,0.492
68,88,21,45,0.467
68,89,9,21,0.429
68,90,21,47,0.447
68,91,21,50,0.42
68,92,1,2,0.5
68,93,19,41,0.463
68,94,16,19,0.842
68,95,31,51,0.608
68,96,36,70,0.514
68,97,17,23,0.739
68,98,21,47,0.447
68,99,16,32,0.5
68,100,19,38,0.5
68,101,15,33,0.455
68,102,22,51,0.431
68,103,12,25,0.48
68,104,29,66,0.439
68,105,1,4,0.25
68,106,72,144,0.5
68,107,12,32,0.375
68,108,16,25,0.64
68,109,9,21,0.429
68,110,29,52,0.558
68,111,56,112,0.5
68,112,22,46,0.478
68,113,10,18,0.556
68,114,23,42,0.548
68,119,20,35,0.571
68,120,31,59,0.525
68,121,56,107,0.523
68,126,22,52,0.423
68,128,24,55,0.436
68,129,40,72,0.556
69,1,11,16,0.688
69,2,6,11,0.545
69,3,9,17,0.529
69,4,18,36,0.5
69,5,23,50,0.46
69,6,18,35,0.514
69,7,16,29,0.552
69,8,6,16,0.375
69,9,7,16,0.438
69,10,17,33,0.515
69,11,26,55,0.473
69,12,18,40,0.45
69,13,42,79,0.532
69,14,5,6,0.833
69,15,16,47,0.34
69,16,11,22,0.5
69,17,11,21,0.524
69,18,7,15,0.467
69,19,49,85,0.576
69,20,28,57,0.491
69,21,7,13,0.538
69,22,4,9,0.444
69,23,18,30,0.6
69,25,22,38,0.579
69,26,6,12,0.5
69,27,8,24,0.333
69,28,14,31,0.452
69,29,5,13,0.385
69,30,17,25,0.68
69,31,36,75,0.48
69,32,7,16,0.438
69,33,6,14,0.429
69,34,2,5,0.4
69,35,4,6,0.667
69,36,7,14,0.5
69,37,7,15,0.467
69,38,22,41,0.537
69,39,13,28,0.464
69,40,14,26,0.538
69,41,14,31,0.452
69,42,22,39,0.564
69,43,8,14,0.571
69,44,5,8,0.625
69,45,7,17,0.412
69,46,12,32,0.375
69,47,16,30,0.533
69,48,4,11,0.364
69,49,15,23,0.652
69,50,13,23,0.565
69,51,15,33,0.455
69,52,27,55,0.491
69,53,13,27,0.481
69,54,23,50,0.46
69,55,7,16,0.438
69,56,3,7,0.429
69,57,19,40,0.475
69,58,13,27,0.481
69,59,5,6,0.833
69,60,3,10,0.3
69,61,5,5,1.0
69,62,4,4,1.0
69,63,6,8,0.75
69,64,18,25,0.72
69,65,13,29,0.448
69,66,11,30,0.367
69,67,2,6,0.333
69,68,17,33,0.515
69,70,14,25,0.56
69,71,10,16,0.625
69,72,22,43,0.512
69,73,6,12,0.5
69,74,14,28,0.5
69,75,6,15,0.4
69,76,10,28,0.357
69,77,7,13,0.538
69,78,13,27,0.481
69,79,10,21,0.476
69,80,8,18,0.444
69,81,2,5,0.4
69,82,3,7,0.429
69,83,25,47,0.532
69,84,20,37,0.541
69,85,11,28,0.393
69,86,60,118,0.508
69,87,36,75,0.48
69,88,4,17,0.235
69,89,9,15,0.6
69,90,13,23,0.565
69,91,15,31,0.484
69,92,2,5,0.4
69,93,32,46,0.696
69,94,10,14,0.714
69,95,12,24,0.5
69,96,20,60,0.333
69,97,21,42,0.5
69,98,16,34,0.471
69,99,12,20,0.6
69,100,17,34,0.5
69,101,16,31,0.516
69,102,23,55,0.418
69,103,12,27,0.444
69,104,38,62,0.613
69,105,1,2,0.5
69,106,34,67,0.507
69,107,12,19,0.632
69,108,16,29,0.552
69,109,5,11,0.455
69,110,12,20,0.6
69,111,16,26,0.615
69,112,20,43,0.465
69,113,4,8,0.5
69,114,11,23,0.478
69,119,12,21,0.571
69,120,17,25,0.68
69,121,22,34,0.647
69,126,12,26,0.462
69,128,5,14,0.357
69,129,14,29,0.483
70,1,10,17,0.588
70,2,19,29,0.655
70,3,20,39,0.513
70,4,12,18,0.667
70,5,12,34,0.353
70,6,18,25,0.72
70,7,34,58,0.586
70,8,23,44,0.523
70,9,21,48,0.438
70,10,25,46,0.543
70,11,21,43,0.488
70,12,15,33,0.455
70,13,32,61,0.525
70,14,6,12,0.5
70,15,16,35,0.457
70,16,15,25,0.6
70,17,20,41,0.488
70,18,11,16,0.688
70,19,32,58,0.552
70,20,20,41,0.488
70,21,29,42,0.69
70,22,9,16,0.562
70,23,26,52,0.5
70,25,22,48,0.458
70,26,12,19,0.632
70,27,15,25,0.6
70,28,7,13,0.538
70,29,17,28,0.607
70,30,9,17,0.529
70,31,30,59,0.508
70,32,16,33,0.485
70,33,3,13,0.231
70,34,4,7,0.571
70,35,6,6,1.0
70,36,10,20,0.5
70,37,12,17,0.706
70,38,25,45,0.556
70,39,28,54,0.519
70,40,31,53,0.585
70,41,19,32,0.594
70,42,16,32,0.5
70,43,8,23,0.348
70,44,3,8,0.375
70,45,17,33,0.515
70,46,22,44,0.5
70,47,13,18,0.722
70,48,15,22,0.682
70,49,29,53,0.547
70,50,10,30,0.333
70,51,21,49,0.429
70,52,22,42,0.524
70,53,34,60,0.567
70,54,22,48,0.458
70,55,4,6,0.667
70,56,6,14,0.429
70,57,10,15,0.667
70,58,21,45,0.467
70,59,4,12,0.333
70,60,4,15,0.267
70,61,7,12,0.583
70,62,3,6,0.5
70,63,19,29,0.655
70,64,14,29,0.483
70,65,18,34,0.529
70,66,17,30,0.567
70,67,11,19,0.579
70,68,19,35,0.543
70,69,12,26,0.462
70,71,7,16,0.438
70,72,21,37,0.568
70,73,10,17,0.588
70,74,25,36,0.694
70,75,10,14,0.714
70,76,12,28,0.429
70,77,15,32,0.469
70,78,4,12,0.333
70,79,33,64,0.516
70,80,7,19,0.368
70,81,7,11,0.636
70,82,4,9,0.444
70,83,16,39,0.41
70,84,36,59,0.61
70,85,14,21,0.667
70,86,71,129,0.55
70,87,35,71,0.493
70,88,14,30,0.467
70,89,12,22,0.545
70,90,25,47,0.532
70,91,9,16,0.562
70,92,4,10,0.4
70,93,21,42,0.5
70,94,14,17,0.824
70,95,34,64,0.531
70,96,26,50,0.52
70,97,7,21,0.333
70,98,47,83,0.566
70,99,19,33,0.576
70,100,25,52,0.481
70,101,8,20,0.4
70,102,21,39,0.538
70,103,7,14,0.5
70,104,50,83,0.602
70,105,2,3,0.667
70,106,56,116,0.483
70,107,24,40,0.6
70,108,20,29,0.69
70,109,10,22,0.455
70,110,43,90,0.478
70,111,23,43,0.535
70,112,20,29,0.69
70,113,0,1,0.0
70,114,16,29,0.552
70,119,9,15,0.6
70,120,33,53,0.623
70,121,43,76,0.566
70,126,29,62,0.468
70,128,7,18,0.389
70,129,32,61,0.525
71,1,11,16,0.688
71,2,11,28,0.393
71,3,8,17,0.471
71,4,3,9,0.333
